HH3,VIM,SMA,CD4,CD14,Foxp3,CD31,PDL1,Ki67,CD206,CD68,CD8,CD3,IDO,CD11c,CD163,CD20,CD16,IFNg,HLA.DR,CD11b,CD45,H3K9Ac,Keratin,MastChyTry,Ta,Au,Disease
0.72275373,0.309437596,0,0,0,0,0.623029086,0,0,0.035290707,0,0,0,0,0,0,0,0,0,0.411260249,0,0.517996124,0.739710844,0.402145302,0,0.228599355,0.430568695,0
0.895624642,0.55127752,0,0,0,0,0.400048946,0,0,0,0,0,0,0,0,0,0,0,0,0.554807894,0,0,0.798060829,0.365431947,0,0.217807064,0.428962192,0
0.828287142,0.545965923,0,0.058655561,0,0,0.469669109,0,0,0.148045838,0,0,0,0,0,0,0,0,0,0.730041036,0.147623593,0.051755742,0.738813338,0.759345333,0,0.177154428,0.374678378,0
0.695307475,0.455741047,0,0,0,0,0.541247404,0,0,0.076783725,0,0,0,0,0,0,0,0,0,0.406569065,0,0,0.553043661,0,0,0.121057992,0.31895137,0
0.746140188,0.403899363,0,0,0,0,0.574978776,0,0,0,0,0,0,0,0,0,0,0,0,0.33435572,0,0,0.655122602,0,0,0.100524426,0.302644102,0
0.800981559,0.472067266,0,0,0,0,0.445098863,0,0,0.106281112,0,0,0,0,0,0,0,0,0,0.420045328,0,0,0.719835254,0.350636134,0,0.193703419,0.345595678,0
0.811777324,0.569441488,0,0,0,0,0.797541659,0,0,0,0.014364139,0,0,0.012665475,0,0,0,0,0.061135493,0.638963403,0,0.105283742,0.692411147,0.386543069,0,0.235174664,0.443659987,0
0.775067217,0.511204953,0,0.505201465,0,0,0.433594711,0,0,0,0,0,0.280270487,0.125631431,0,0,0,0,0,0.339276119,0,0.595994981,0.623301093,0.461865729,0,0.577597539,0.668659273,0
0.881754515,0.765846929,0,0,0,0,0.23184637,0.228637139,0,0.709735941,0.661891672,0,0,0,0,0,0,0,0,0.777901103,0.302037338,0.282805501,0.799557185,0.572941922,0,0.429865278,0.569949398,0
0.782982124,0.662775604,0,0,0,0,0.130922404,0,0,0.379106084,0.114750122,0,0,0,0,0,0,0,0,0.627456931,0,0,0.528655865,0.50433206,0,0.253569186,0.400853867,0
0.820581055,0.607990866,0,0,0,0,0.532197908,0,0.72578163,0,0,0.492124153,0,0,0,0,0,0,0,0.29738594,0,0.480984228,0.647887184,0.505859911,0,0.177037639,0.417352181,0
0.849466805,0.698417559,0,0,0.272078368,0,0.373923458,0.017364136,0,0.825825007,0,0,0,0.056412755,0,0,0,0,0,0.769635215,0,0.237751657,0.676153943,0.687561573,0,0.548443139,0.674128212,0
0.862697907,0.749454472,0.013565512,0.207750721,0,0,0.560080283,0.064407737,0,0.36594816,0.39358793,0,0.101087335,0.047608282,0,0,0,0,0,0.511548561,0.100639,0.50424364,0.766882089,0.103216748,0,0.816100933,0.822791114,0
0.89291851,0.617985362,0,0.321542072,0.014493604,0,0.420435418,0,0,0.553744021,0,0,0,0,0,0,0,0,0,0.585947974,0,0.413415026,0.769179737,0,0,0.161295877,0.366114609,0
0.876293476,0.653471314,0,0.250008645,0.309085213,0,0.511480073,0,0,0.533495478,0,0,0,0.023644539,0,0,0,0,0,0.716255699,0.189407252,0.147636393,0.712803986,0.545194213,0.088732825,0.268053857,0.453679377,0
0.778074,0.765788822,0,0,0,0,0.850592003,0.297673424,0,0.113449101,0,0,0,0.223292487,0,0,0,0,0,0.506736574,0,0,0.767230177,0.597561061,0,0.305364833,0.482192167,0
0.955789712,0.728883809,0,0,0,0,0.694024198,0.170984652,0,0.263086092,0,0,0,0.100014176,0,0,0,0,0,0.536293994,0,0,0.785280524,0.440055612,0,0.498196667,0.640992429,0
0.717922659,0.52107222,0,0,0,0,0.521074468,0,0,0,0,0,0,0.03462073,0,0,0,0,0,0.505677481,0,0,0.737799858,0.084761296,0,0.085928545,0.323961526,0
0.678974905,0.629146698,0,0,0,0,0.848722105,0,0,0,0,0,0,0.285766057,0,0,0,0,0,0.489944508,0,0.196076207,0.46271187,0.578231919,0,0.305051135,0.520950537,0
0.703073591,0.87721452,0,0,0,0,0.930866811,0.475893061,0,0.984479119,0.83111947,0,0,0.400688804,0,0,0,0.229177601,0,0.914798036,0.386317095,0.36360701,0.070276606,0.20681196,0,0.753959325,0.806594131,0
0.981480045,0.697461523,0.655798847,0.01057777,0,0.205647009,0.719020778,0.102530372,0,0,0,0.107331334,0,0.251357761,0,0,0,0,0,0.362765224,0,0.315122907,0.736693415,0.384158928,0.450211976,0.220737452,0.522191934,0
0.831078553,0.640528891,0,0,0.066143708,0,0.754657446,0.254905644,0,0.285715157,0,0,0,0.451319121,0,0,0,0,0,0.687324917,0.082649674,0.020814019,0.721524196,0.38348987,0,0.438605315,0.576315389,0
0.832678787,0.704160455,0,0,0,0,0.682057716,0.113599164,0,0.399619512,0,0,0,0.072421124,0,0,0,0,0,0.612730513,0,0.25989419,0.724842324,0.531800121,0,0.268769785,0.44896029,0
0.758054321,0.305239899,0,0,0,0,0.546985696,0,0,0,0,0,0,0,0,0,0,0,0,0.335739613,0,0,0.617544813,0,0,0.066229949,0.299174036,0
0.920835639,0.74711596,0.388634239,0,0,0,0.841330046,0.52152103,0,0,0,0,0,0.315456568,0,0,0,0,0,0.659059107,0,0,0.781531029,0.832205831,0,0.508766005,0.645800742,0
0.742341732,0.596103382,0,0.306643448,0,0,0.437083186,0.032268161,0,0,0,0,0,0,0,0,0,0,0,0.229126961,0,0.302240426,0.548779115,0,0,0.5507119,0.697110133,0
0.745696138,0.764140038,0.340263435,0,0,0,0.730127776,0.376035766,0,0.689443622,0.580060551,0,0,0.01949678,0,0,0,0.046835496,0,0.806578289,0.407870463,0.421104177,0.617674572,0.316670691,0,0.453423386,0.590200463,0
0.827735072,0.533813745,0,0,0,0,0.410528198,0,0,0.021742231,0,0,0,0.031464939,0,0,0,0,0,0.7175625,0.221626161,0,0.744372178,0.831001999,0,0.199259294,0.381115764,0
0.901530969,0.647215834,0,0,0,0,0.927405874,0.317206981,0,0,0.025840535,0,0,0.380981316,0,0,0,0,0,0.643119265,0.100588943,0,0.743641567,0.860799097,0,0.268229116,0.515755909,0
0.940336233,0.535761413,0.427768709,0.269446852,0,0,0.576692196,0.158408486,0,0,0,0,0,0.146358635,0,0,0,0,0,0.408564226,0,0.26700642,0.883038442,0.436274132,0,0.804641161,0.787454074,0
0.797694953,0.69296954,0,0,0,0,0.308250228,0,0,0,0,0,0,0,0,0,0,0,0,0.255380598,0,0.075027791,0.702653334,0.258836152,0,0.112054492,0.324117176,0
0.665044496,0.501301582,0,0,0,0,0.57832516,0,0,0,0,0,0,0,0,0,0,0,0,0.484141131,0,0.215271312,0.53067004,0,0,0.144728783,0.351970174,0
0.699366087,0.518819926,0,0,0,0,0.540139184,0,0,0.367748066,0,0,0,0.212540706,0,0,0,0,0,0.405629351,0.034769385,0.379708911,0.600875718,0,0,0.413444285,0.557284124,0
0.824502726,0.812731768,0,0,0,0,0.861145348,0.421215523,0,0.727832947,0.272506165,0,0,0.308147264,0,0,0,0.464443575,0,0.86888879,0.710422041,0.599096348,0.346379025,0.624972,0,0.392230149,0.553016297,0
0.88426407,0.556494814,0,0,0,0,0.416005663,0.094908838,0,0.413395619,0.059450546,0,0,0.250921608,0,0,0,0.047570691,0,0.621834524,0.016963405,0.365177266,0.663147931,0.016352543,0,0.247798397,0.413139089,0
0.853529184,0.580113246,0,0,0,0,0.52376031,0,0,0.03961757,0,0,0,0,0,0,0,0,0,0.433079716,0,0.167689683,0.586269588,0,0,0.153057359,0.345496283,0
1.060976278,0.711404657,0.744877536,0,0,0,0.481072098,0.203224134,0,0,0,0,0,0.134840144,0,0,0,0,0,0.482227203,0,0.164605641,0.224938167,0.583928653,0.661854035,0.594746675,0.724099263,0
0.811431674,0.837908783,0.408703615,0.071414109,0,0,0.7901711,0.518182358,0,0.648583542,0.390776715,0,0,0.010639599,0,0,0,0.238659028,0,0.888327626,0.545488323,0.560546928,0.660377905,0.013168348,0,0.445787491,0.577541972,0
0.842500227,0.688205602,0,0,0,0,0.401119159,0,0,0,0,0,0,0.139931344,0,0,0,0,0,0.150844478,0,0,0.792609685,0,0,0.447998158,0.497816068,0
0.952702383,0.796136237,0,0,0,0,0.458454655,0.058163436,0,0.216982147,0,0,0,0.035879266,0,0,0,0,0,0.722712224,0.212374742,0.271233274,0.625840328,0.570619696,0,0.458155,0.60728681,0
0.733961473,0.235341322,0,0,0,0,0.778514824,0,0,0,0,0,0,0.218742946,0,0,0,0,0,0.47329855,0,0,0.596102827,0.448067895,0,0.239034403,0.388656704,0
0.923907435,0.701060612,0,0.185591633,0.066347699,0,0.715099626,0.159656051,0,0,0.088951777,0.471528752,0.460454865,0.403742564,0,0,0,0,0,0.733667845,0.355315241,0.58650717,0.763299361,0.658646478,0,0.43408469,0.550301369,0
0.926617458,0.445880927,0.243602789,0,0,0,0.352917347,0.146866179,0,0,0,0,0,0.0861762,0,0,0,0,0,0.716596414,0,0,0.805217121,0.840053306,0,0.825790014,0.792225542,0
0.863897595,0.669233484,0,0,0,0,0.766976472,0.218013087,0,0.280283994,0,0,0,0.133361561,0,0,0,0,0,0.659429456,0,0.070869193,0.707609432,0.113311561,0,0.538924652,0.669882107,0
0.77077703,0.562762832,0,0,0,0,0.808556923,0.38023432,0,0,0,0.074436805,0,0.162497221,0,0,0,0,0,0.708572416,0,0.015366329,0.59966767,0.523050395,0,0.356820099,0.511122013,0
0.917497571,0.663793519,0,0.217170478,0,0,0.677766205,0.37494115,0,0.112976998,0.09232917,0,0.020819907,0.059781246,0,0,0,0,0,0.644943977,0.455368023,0.476940699,0.63132127,0.527682061,0,0.402268094,0.541060686,0
0.720579674,0.717414845,0,0,0,0,0.727655294,0,0,0,0,0,0,0,0,0,0,0,0,0.576871782,0,0.498038851,0.504381416,0.397489591,0,0.199380786,0.361752458,0
0.757677946,0.643145957,0,0,0,0,0.808937572,0.336787508,0,0.044724439,0,0,0,0,0,0,0,0,0,0.4610934,0,0,0.610803679,0,0,0.134548261,0.352309248,0
0.730409428,0.593476977,0,0,0,0,0.832136415,0,0,0,0,0,0,0.428877433,0,0,0,0,0,0.492178292,0,0,0.688972654,0.699479248,0,0.202437279,0.50945832,0
0.78526184,0.584814417,0,0,0.174903707,0,0.592691394,0,0,0.036001749,0,0,0,0,0,0,0,0,0,0.561632474,0,0.225992418,0.67795539,0,0,0.134013333,0.342076764,0
0.886537504,0.702723544,0,0.084493686,0.088779021,0,0.706962645,0.365022998,0,0.113321547,0,0,0.119103356,0.286204471,0,0,0,0,0,0.667225077,0.22179871,0.554077314,0.682432765,0.576654895,0,0.740088514,0.757433515,0
0.816503625,0.879322977,0,0.364635833,0,0.585290552,0.62965478,0.526342275,0,0.807159592,0.629345622,0.109637595,0.043923792,0.33326334,0,0,0,0.36550391,0,0.8395207,0.462372422,0.591135068,0.677610343,0.890588413,0,0.567243059,0.631003504,0
0.626990769,0.537102829,0,0,0,0,0.478529031,0,0,0,0,0,0,0,0,0,0,0,0,0.489413523,0,0.28059373,0,0.101970478,0,0.197100761,0.354567177,0
0.763874631,0.773395309,0,0,0,0,1.002624045,0.510493603,0,0,0,0,0,0.484948315,0,0,0,0,0.959740721,0.715390565,0,0,0,0.58896982,0,0.528086241,0.675453164,0
0.724240443,0.764842129,0,0,0,0,0.59394721,0.037943464,0,0,0,0,0,0.145975737,0,0,0,0,0,0.517321504,0,0.561814518,0.521480788,0.590872996,0,0.14659905,0.367446935,0
0.896830035,0.510004431,0,0,0,0,0.633647202,0.233867848,0,0,0,0.03285247,0,0.14052745,0,0,0,0,0,0.580883003,0,0,0.778971141,0.735761091,0,0.321467831,0.494014009,0
0.88850583,0.652012771,0,0,0,0,0.446774946,0.142317839,0,0.457393281,0.235186958,0,0,0.139992917,0,0,0,0.118659358,0,0.606397255,0.208098929,0.184991818,0.776604919,0.391313095,0,0.288037798,0.44195387,0
0.618030808,0.802329761,0,0.375564202,0,0,0.281292271,0.22959537,0,0.670321056,0.314620818,0,0,0,0,0,0,0.04204812,0,0.72286399,0.241694052,0.432984171,0,0.632082401,0,0.21329666,0.395166155,0
0.834469388,0.592128879,0,0.178239201,0,0,0.501689506,0.142149807,0,0,0,0,0.292008658,0.160371472,0,0,0,0,0,0.457048966,0,0.349538723,0.752666384,0.27666332,0,0.179889078,0.365915186,0
0.80084805,0.544470151,0,0,0,0,0.536379294,0.080748637,0,0.170242015,0,0,0,0.345710083,0,0,0,0,0,0.51814729,0,0.245862799,0.667205192,0.37725111,0,0.66474853,0.69063554,0
0.718916278,0.746987878,0,0.117204326,0,0,0.806092591,0.430468265,0,0.301705913,0.257455264,0,0.030500365,0.227009295,0,0,0,0,0,0.652567948,0.056556285,0.279582467,0,0.223147683,0,0.471580315,0.604829281,0
0.773144074,0.593576202,0,0,0,0,0.57426813,0.075208303,0,0,0,0,0,0,0,0,0,0,0,0.458887231,0,0,0.687326906,0,0,0.161313148,0.343756669,0
0.759605461,0.740985729,0,0,0.339347239,0,0.770061392,0.211437095,0,0.593600777,0,0,0,0,0,0,0,0,0,0.64293507,0,0.340065919,0.504546903,0,0,0.13460594,0.325622852,0
0.723448866,0.906355577,0,0.297411807,0,0,1.050529737,0.640717601,0,0.769481672,0.5651379,0,0,0.617036222,0,0,0,0.221342128,0,0.802627431,0.394488205,0.366753188,0.560841698,0.717548665,0,0.231837972,0.500709229,0
0.832320077,0.718865445,0,0,0,0,0.948559416,0.453372992,0,0.115998001,0,0,0,0.432564976,0,0,0,0,0,0.543621567,0,0,0.839476289,0,0,0.231772388,0.507734003,0
0.889443925,0.858448894,0.42545261,0.628607799,0,0,0.589793475,0.130372052,0,0.340544714,0,0,0.160968068,0.054875602,0,0,0,0,0,0.562090979,0,0.642908377,0.793259028,0,0,0.427442648,0.575873698,0
0.754141456,0.503905141,0,0,0.027990348,0,0.716173009,0,0,0.2396607,0,0,0,0,0,0,0,0,0,0.406851502,0,0.076960849,0.576917138,0.033715777,0,0.640609533,0.628592362,0
0.756406676,0.603748465,0,0,0,0,0.645222836,0.089796631,0,0.472417817,0,0,0,0.343374627,0,0,0,0,0,0.772522262,0,0.432911878,0.505256349,0.594642634,0,0.44132462,0.50222093,0
0.844968385,0.766586259,0,0,0,0,0.530646387,0,0,0.221225828,0,0.391017708,0,0.329444962,0.285300741,0,0,0,0,0.693531333,0.311849237,0.491425257,0.726959782,0.664043694,0,0.58790185,0.72110263,0
0.804585041,0.727027895,0,0,0,0,0.4906853,0,0,0,0.048567433,0,0,0,0,0,0,0,0,0.386502239,0,0.020619157,0.656669882,0,0,0.159249255,0.364429751,0
0.770374394,0.83415355,0,0.056150423,0,0,0.524783132,0.297003472,0,0.561161875,0.175551744,0,0,0,0,0,0,0,0,0.696210805,0.176616506,0.440392087,0,0.870964486,0,0.191640638,0.369327436,0
0.753771023,0.485480821,0,0,0,0,0.207872712,0,0,0,0,0,0,0,0,0,0,0,0,0.698137666,0.279273664,0.018536447,0.640944182,0.548160191,0,0.187682904,0.393583015,0
0.844069826,0.720617604,0,0,0.27742867,0,0.885612902,0.389526179,0,0.338112089,0.198464655,0,0,0.459309244,0,0,0,0,0,0.630247056,0.283582881,0.558362898,0.731109114,0.311078295,0,0.602042924,0.646452121,0
0.824853536,0.697777972,0,0.148561262,0.46184844,0,0.63032322,0.101980089,0,0.430153406,0.3882496,0,0,0.342336243,0,0,0,0,0,0.736913795,0.157062594,0.564012214,0.701354994,0.347381122,0,0.665802301,0.696917945,0
0.839668154,0.879564784,0,0.5557136,0.05779017,0,0.573947192,0.219329865,0,0.126218366,0.21593607,0.428843621,0.629345929,0.32272552,0,0,0,0,0,0.57088119,0,0.653179746,0.785366363,0.119484711,0.53131046,0.71641868,0.725176529,0
0.77852339,0.739576262,0,0,0,0,0.407130608,0.147287718,0.045468162,0.50688777,0.37183939,0,0,0,0,0,0,0,0,0.717640223,0.295606494,0.185138913,0.727577118,0.56139002,0,0.374113804,0.512626151,0
0.894231109,0.729445892,0,0.264175212,0,0,0.514165577,0.172137327,0,0.523475989,0.405026724,0,0,0,0,0,0,0.04162772,0,0.65225715,0.239682993,0.482664808,0.814041474,0.527094039,0,0.275062247,0.431028068,0
0.73274711,0.495946797,0,0.123063641,0,0,0.464803317,0,0,0,0,0,0,0,0,0,0,0.403284159,0,0.513931468,0,0.603071138,0.522249272,0.337828953,0,0.230527258,0.391148608,0
0.936241343,0.735285027,0.1565055,0.166371259,0,0,0.404726664,0,0,0.50601243,0,0.298499647,0.572690699,0.088023125,0,0,0.359099224,0,0,0.476825221,0,0.637409334,0.824550363,0,0,0.669273634,0.791101436,0
0.823541364,0.698876343,0,0,0,0,0.681493213,0.266295066,0,0.037220332,0,0,0,0.053688778,0,0,0,0,0,0.575966307,0,0.017298465,0.672514277,0,0,0.52474372,0.642201839,0
0.861991246,0.815883939,0.187754706,0,0.196473937,0,0.394355266,0.201941683,0,0.152543206,0,0.127613854,0.203226079,0.215042642,0,0,0,0,0,0.647965772,0,0.558231725,0.794577972,0,0,0.180878685,0.361068878,0
0.961911061,0.623544897,0,0,0,0,0.503622009,0,0,0,0,0.567881628,0.707338079,0.196369682,0.073465303,0,0,0,0,0.406928469,0,0.698584591,0.961975296,0,0,0.216681716,0.384739459,0
0.772724649,0.651391053,0,0.068749747,0.139079941,0,0.511991317,0.268865008,0,0.482286961,0.191312602,0,0,0.040743409,0,0.131461353,0.413164333,0,0,0.628401906,0.236631445,0.52344513,0.674948811,0,0,0.194024702,0.362266365,0
0.842177963,0.794164748,0,0.118292664,0,0,0.796623748,0.260770539,0,0.06850346,0,0.149908691,0,0.336075617,0.022628067,0,0.130577652,0,0,0.691829172,0,0.331471632,0.70274357,0,0,0.174708858,0.387103633,0
0.854353619,0.649797485,0,0,0,0,0.50385927,0,0,0.08408257,0.026838978,0.121224396,0,0.503962384,0,0,0.255601658,0,0,0.656675426,0.060449966,0.406814347,0.727642669,0.476342612,0,0.150225972,0.352139828,0
0.902126572,0.735523116,0,0.267162097,0.178490211,0,0.362833201,0.148124983,0.27830101,0.490240505,0,0.055655868,0,0.298180138,0,0,0,0,0,0.572081607,0.010205306,0.417201408,0.724749119,0,0,0.183563664,0.344228344,0
0.867015094,0.513755136,0,0,0,0,0.425202138,0,0.40243785,0.031601993,0,0,0,0.191423642,0,0,0,0,0,0.532430526,0,0.092688777,0.750425909,0.547885911,0,0.212867294,0.388646721,0
0.713930549,0.694923665,0.425736575,0,0,0,0.689684855,0,0,0,0,0,0,0,0,0,0,0,0,0.443148853,0,0,0.603210781,0,0,0.274402165,0.414824746,0
0.730104274,0.775354707,0,0,0,0,0.81196219,0,0,0,0,0,0,0.380695217,0,0,0,0,0,0.555661254,0.385961966,0,0.353361399,0,0,0.207996513,0.391064466,0
0.786930351,0.681724332,0,0,0,0,0.689913772,0.226743103,0,0,0,0,0,0.051306442,0,0,0,0,0,0.335232543,0,0,0.653348984,0,0,0.130894635,0.343118175,0
0.901581191,0.563148716,0,0,0.159607933,0,0.364834372,0.110582803,0.007877965,0.028811928,0,0,0,0.210916329,0,0,0.033035697,0,0,0.518659894,0.105265305,0.078611455,0.756909889,0.2610455,0,0.178968361,0.374680616,0
0.769062156,0.824496907,0,0.694460786,0,0,0.402049732,0.082309949,0,0.191168923,0,0.29768951,0.320007842,0.35450522,0,0,0,0,0,0.496167006,0.166755927,0.599750412,0.639716446,0,0,0.262662426,0.363179601,0
0.858308885,0.548221773,0,0.187633637,0,0,0.428380303,0.029862138,0,0,0,0,0,0.117453746,0,0,0,0,0,0.708170124,0.400271021,0.399532479,0.777831652,0.6200155,0,0.105032654,0.329996798,0
0.879555874,0.684593186,0,0.560123752,0,0,0.478964259,0.008262914,0,0,0,0.063117003,0.346601157,0.247338468,0,0,0,0,0,0.555116801,0,0.545733257,0.799592452,0.436063994,0,0.162518175,0.364103156,0
0.812569089,0.68552907,0,0,0,0,0.737329188,0.158835859,0,0,0,0.312459573,0.461487825,0.433461145,0,0,0.52462366,0,0,0.643544072,0,0.590789364,0.63834106,0,0,0.158401919,0.353605726,0
0.832360668,0.632202992,0,0,0,0,0.629016915,0.268943403,0,0.011515928,0,0,0.333607956,0.255522794,0,0,0,0,0,0.461304769,0,0.563904526,0.764758048,0.408582382,0,0.125924939,0.351327127,0
0.857164194,0.454456547,0,0,0,0,0.395170295,0,0,0,0,0.035592794,0,0,0,0,0.2235463,0,0,0.804424663,0.704852994,0.341049831,0.763912151,0.781575476,0,0.176686679,0.360089266,0
0.730206058,0.510570304,0,0,0,0,0.572598871,0,0,0,0,0,0,0,0,0,0,0,0,0.607138294,0.23839403,0.039413418,0.531890277,0.704830037,0,0.176422316,0.328387419,0
0.857707037,0.556546285,0,0,0,0,0.622498786,0.343450094,0,0,0,0.621343416,0.526994951,0.370151057,0,0,0,0,0,0.491705283,0,0.561420022,0.694122037,0,0,0.159997001,0.347480205,0
0.883364343,0.613515018,0,0,0,0,0.183072022,0.084516202,0,0,0,0,0,0.041979708,0,0,0,0,0,0.642099847,0.036042934,0.200435767,0.807712642,0.493936795,0,0.149113307,0.33670227,0
0.888676017,0.699413973,0,0.445678533,0.216372247,0,0.593389833,0.225824075,0,0.68772252,0,0,0,0.168935135,0,0,0,0,0,0.631573322,0.223945621,0.517059696,0.589773004,0,0,0.35903081,0.435844087,0
0.90838136,0.706886312,0,0.244085086,0,0,0.406541137,0.23196077,0,0.041067943,0,0,0.312923671,0,0,0,0,0,0,0.39756725,0,0.427423758,0.864004962,0.466852509,0,0.158686179,0.338877407,0
0.814137228,0.69021043,0.499179252,0,0,0,0.57036968,0.186371743,0,0.216197748,0,0,0,0,0,0,0,0,0,0.551313954,0.254774189,0.134688081,0.646398291,0,0,0.32999792,0.463695059,0
0.8843291,0.706649602,0,0.092399197,0.005473681,0,0.319371251,0.222660751,0.256791954,0.259396099,0,0.267096447,0.087026103,0.23756263,0,0,0.014237128,0,0,0.664469579,0.229233513,0.597278973,0.777254226,0.534125553,0,0.152156924,0.366538802,0
0.797507948,0.699774291,0.670169462,0,0,0,0.515264812,0,0,0,0,0.039348385,0,0.050012411,0,0,0,0,0,0.468607819,0.021554529,0,0.623629163,0,0,0.301093391,0.484479155,0
0.722282295,0.675150485,0.983483785,0,0,0,0.64091666,0,0,0,0,0.245976284,0,0.291506113,0,0,0,0,0,0.593060972,0,0,0.483595156,0,0,0.373826091,0.535288161,0
0.8245782,0.694831358,0,0,0,0,0.934424887,0.35664758,0,0,0,0,0,0,0,0,0.627224429,0,0,0.468967706,0,0.165349552,0.699818243,0,0,0.142914496,0.314769067,0
0.971872069,0.734346824,0.285759566,0.212926153,0.167406217,0,0.445098863,0.025864933,0,0.588443897,0.269987693,0.517163316,0.452924113,0,0,0,0,0,0,0.562516779,0.327858159,0.690786298,0.820832533,0,0,0.18435998,0.401565416,0
0.88938098,0.823928072,0,0.099208001,0,0,0.711758545,0.156922086,0,0.397033939,0.514531802,0,0,0.230325659,0,0,0,0,0,0.620792477,0,0.303434044,0.700123585,0,0,0.309120204,0.475101063,0
0.654655393,0.666859136,0,0,0,0,0.358497496,0.517290182,0,0.786128029,0.553053519,0,0,0,0,0,0,0.267693552,0,0.855723357,0.408646466,0.511561749,0,0.603552469,0,0.258546521,0.415140138,0
0.905183081,0.811738203,0,0.124873694,0,0,0.552140109,0,0,0.536882398,0.757120253,0.055275853,0.185141426,0,0,0,0,0,0,0.718929449,0.312825251,0.47281331,0.800261237,0,0,0.410660042,0.549642385,0
0.832812704,0.765031839,0,0,0.076250394,0,0.531689659,0,0,0.038890893,0,0.395934942,0.195483714,0.037587177,0,0,0.25142119,0,0,0.416901402,0,0.458013768,0.745634807,0,0,0.267790512,0.454065385,0
0.900506957,0.788281664,0.38237237,0.292123228,0.198541739,0,0.45653564,0.340551382,0.328932646,0.468943516,0.471143229,0,0.108593875,0.169049466,0,0,0,0.253482642,0,0.708948079,0.405651704,0.64470675,0.765174192,0,0,0.782157215,0.755768713,0
0.923247487,0.703569726,0.06733292,0.10134967,0,0,0.484699147,0.239262258,0,0.433288249,0.147519828,0,0,0.089178963,0,0,0,0.229801573,0,0.713399585,0.215145836,0.377361267,0.756708989,0.037614375,0,0.841761191,0.800456426,0
0.798812329,0.665896291,0,0,0,0,0.447102351,0,0.074812838,0,0,0.222192985,0.344004038,0,0.08947235,0,0.103180923,0,0,0.525578131,0,0.4506202,0.518204066,0,0,0.213933895,0.37271987,0
0.836984234,0.734329724,0,0,0.026424626,0,0.534174074,0,0,0.039810883,0,0,0,0.012878911,0,0,0,0,0,0.492090774,0,0.186762039,0.62679546,0.419640786,0,0.278649633,0.471267787,0
0.806098092,0.705556979,0,0.078774179,0.133712038,0,0.777416854,0.047589097,0,0.616042909,0.087284695,0,0,0,0.039519656,0,0.034783933,0,0,0.563271011,0.122303562,0.338411065,0.554123336,0,0,0.753863468,0.723806466,0
0.92011979,0.674971494,0,0.451227363,0.128104636,0,0.602488061,0.097785682,0,0.301505913,0.024707059,0,0.389754834,0.048725782,0,0,0.506839763,0.026260162,0,0.605580748,0.034933732,0.582704432,0.825874612,0,0,0.413017261,0.558627938,0
0.684548649,0.519869062,0,0,0,0,0.388133284,0,0,0,0,0,0,0,0,0,0,0,0,0.178210803,0,0,0.574639695,0,0,0.41514778,0.523816707,0
0.680510267,0.606965402,0,0,0,0,0.553752269,0,0,0,0,0,0,0,0,0,0,0,0,0.215377235,0,0,0.533613981,0,0,0.195041864,0.402326403,0
0.86652114,0.723370294,0,0.128870172,0,0,0.552631365,0,0,0,0.348665832,0,0,0,0,0,0.098067311,0,0,0.59879088,0.159729954,0.244098076,0.804007996,0,0,0.248190088,0.430992793,0
0.820560862,0.911693075,0,0.191986493,0.076250394,0,0.75821627,0.090509021,0.470699786,0.207090144,0,0,0.311442516,0,0,0,0,0,0,0.510391654,0,0.586422016,0.668233684,0,0,0.364895071,0.556460582,0
0.884284254,0.753445047,0,0.559785074,0.161029056,0,0.423884541,0,0,0.199398948,0.233765307,0,0.525585318,0,0.135072602,0,0.221937157,0,0,0.623241815,0.106299241,0.703881434,0.809716313,0,0,0.243773988,0.414855355,0
0.824784747,0.916441567,0,0,0,0,0.690592942,0,0,0,0,0,0,0,0,0,0,0,0,0.4844132,0,0.352790547,0.787753493,0,0,0.238468336,0.42891196,0
0.904559575,0.860327028,0.250732155,0.559645516,0.085025996,0,0.659302157,0.169848188,0,0,0,0,0.519439903,0,0,0,0,0,0,0.421865201,0,0.622107284,0.805123081,0,0,0.531262094,0.669524309,0
0.934216762,0.703190307,0,0.26803916,0.396691498,0,0.500557763,0,0,0.604903179,0,0,0.375094083,0,0,0.258113554,0.100298257,0,0,0.586227204,0.067727164,0.62599366,0.800778729,0,0,0.53912047,0.591639385,0
0.883569485,0.721551717,0,0.041834874,0,0,0.663379812,0,0,0.723973263,0,0,0,0.235400052,0,0,0,0,0,0.575870775,0,0.356668529,0.744873516,0,0,0.597435362,0.684675688,0
0.853858933,0.738809177,0,0.413966648,0.547677815,0,0.450870969,0,0,0.586715993,0,0,0,0.104302036,0,0,0.024000234,0,0,0.538076249,0,0.426904758,0.797223162,0,0,0.458379207,0.568406176,0
0.65086189,0.772246583,0,0,0,0,0.87146448,0,0,0.352518789,0,0,0,0.194339624,0,0,0,0,0,0.709326322,0,0.241605021,0.44894992,0,0,0.36492276,0.519368827,0
0.915782266,0.808167387,0,0,0.420712421,0,0.769454843,0.14669944,0,0.007234283,0,0,0,0.055401628,0.280678395,0,0,0.130020069,0,0.714515653,0.45721104,0.638383512,0.653727551,0,0,0.371778818,0.533110436,0
